2023-08-03 16:53:29,647 WARNING stderr:   File "C:\Users\a.colas\PycharmProjects\heimdal\venv\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 831, in find_element
2023-08-03 16:53:29,649 WARNING stderr:     return self.execute(Command.FIND_ELEMENT, {"using": by, "value": value})["value"]
2023-08-03 16:53:29,649 WARNING stderr:   File "C:\Users\a.colas\PycharmProjects\heimdal\venv\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 440, in execute
2023-08-03 16:53:29,649 WARNING stderr:     self.error_handler.check_response(response)
2023-08-03 16:53:29,650 WARNING stderr:   File "C:\Users\a.colas\PycharmProjects\heimdal\venv\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 245, in check_response
2023-08-03 16:53:29,651 WARNING stderr:     raise exception_class(message, screen, stacktrace)
2023-08-03 16:53:29,651 WARNING stderr: selenium.common.exceptions.NoSuchWindowException: Message: no such window: target window already closed
2023-08-03 16:53:29,651 WARNING stderr: from unknown error: web view not found
2023-08-03 16:53:29,651 WARNING stderr:   (Session info: chrome=115.0.5790.110)
2023-08-03 16:53:29,651 WARNING stderr: Stacktrace:
2023-08-03 16:53:29,651 WARNING stderr: Backtrace:
2023-08-03 16:53:29,652 WARNING stderr: 	GetHandleVerifier [0x011E1C63+49427]
2023-08-03 16:53:29,652 WARNING stderr: 	(No symbol) [0x01175F51]
2023-08-03 16:53:29,652 WARNING stderr: 	(No symbol) [0x0107C64D]
2023-08-03 16:53:29,652 WARNING stderr: 	(No symbol) [0x010632E5]
2023-08-03 16:53:29,652 WARNING stderr: 	(No symbol) [0x010C868B]
2023-08-03 16:53:29,652 WARNING stderr: 	(No symbol) [0x010D6A63]
2023-08-03 16:53:29,652 WARNING stderr: 	(No symbol) [0x010C4816]
2023-08-03 16:53:29,652 WARNING stderr: 	(No symbol) [0x010A1127]
2023-08-03 16:53:29,652 WARNING stderr: 	(No symbol) [0x010A22AD]
2023-08-03 16:53:29,652 WARNING stderr: 	GetHandleVerifier [0x01437159+2496009]
2023-08-03 16:53:29,653 WARNING stderr: 	GetHandleVerifier [0x0147D582+2783794]
2023-08-03 16:53:29,653 WARNING stderr: 	GetHandleVerifier [0x014774A1+2758993]
2023-08-03 16:53:29,653 WARNING stderr: 	GetHandleVerifier [0x012611E0+571024]
2023-08-03 16:53:29,653 WARNING stderr: 	(No symbol) [0x0117F97A]
2023-08-03 16:53:29,653 WARNING stderr: 	(No symbol) [0x0117BD98]
2023-08-03 16:53:29,653 WARNING stderr: 	(No symbol) [0x0117BE7B]
2023-08-03 16:53:29,653 WARNING stderr: 	(No symbol) [0x0116EAA7]
2023-08-03 16:53:29,653 WARNING stderr: 	BaseThreadInitThunk [0x754000C9+25]
2023-08-03 16:53:29,653 WARNING stderr: 	RtlGetAppContainerNamedObjectPath [0x770B7B1E+286]
2023-08-03 16:53:29,653 WARNING stderr: 	RtlGetAppContainerNamedObjectPath [0x770B7AEE+238]
2023-08-03 16:53:29,654 WARNING stderr: 
