2023-08-03 14:14:43,354 WARNING stderr:   File "C:\Users\a.colas\PycharmProjects\heimdal\venv\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 831, in find_element
2023-08-03 14:14:43,357 WARNING stderr:     return self.execute(Command.FIND_ELEMENT, {"using": by, "value": value})["value"]
2023-08-03 14:14:43,358 WARNING stderr:   File "C:\Users\a.colas\PycharmProjects\heimdal\venv\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 440, in execute
2023-08-03 14:14:43,358 WARNING stderr:     self.error_handler.check_response(response)
2023-08-03 14:14:43,358 WARNING stderr:   File "C:\Users\a.colas\PycharmProjects\heimdal\venv\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 245, in check_response
2023-08-03 14:14:43,362 WARNING stderr:     raise exception_class(message, screen, stacktrace)
2023-08-03 14:14:43,362 WARNING stderr: selenium.common.exceptions.NoSuchWindowException: Message: no such window: target window already closed
2023-08-03 14:14:43,362 WARNING stderr: from unknown error: web view not found
2023-08-03 14:14:43,362 WARNING stderr:   (Session info: chrome=115.0.5790.110)
2023-08-03 14:14:43,362 WARNING stderr: Stacktrace:
2023-08-03 14:14:43,362 WARNING stderr: Backtrace:
2023-08-03 14:14:43,362 WARNING stderr: 	GetHandleVerifier [0x00391C63+49427]
2023-08-03 14:14:43,362 WARNING stderr: 	(No symbol) [0x00325F51]
2023-08-03 14:14:43,362 WARNING stderr: 	(No symbol) [0x0022C64D]
2023-08-03 14:14:43,362 WARNING stderr: 	(No symbol) [0x002132E5]
2023-08-03 14:14:43,362 WARNING stderr: 	(No symbol) [0x0027868B]
2023-08-03 14:14:43,363 WARNING stderr: 	(No symbol) [0x00286A63]
2023-08-03 14:14:43,363 WARNING stderr: 	(No symbol) [0x00274816]
2023-08-03 14:14:43,363 WARNING stderr: 	(No symbol) [0x00251127]
2023-08-03 14:14:43,363 WARNING stderr: 	(No symbol) [0x002522AD]
2023-08-03 14:14:43,363 WARNING stderr: 	GetHandleVerifier [0x005E7159+2496009]
2023-08-03 14:14:43,363 WARNING stderr: 	GetHandleVerifier [0x0062D582+2783794]
2023-08-03 14:14:43,363 WARNING stderr: 	GetHandleVerifier [0x006274A1+2758993]
2023-08-03 14:14:43,363 WARNING stderr: 	GetHandleVerifier [0x004111E0+571024]
2023-08-03 14:14:43,363 WARNING stderr: 	(No symbol) [0x0032F97A]
2023-08-03 14:14:43,363 WARNING stderr: 	(No symbol) [0x0032BD98]
2023-08-03 14:14:43,363 WARNING stderr: 	(No symbol) [0x0032BE7B]
2023-08-03 14:14:43,363 WARNING stderr: 	(No symbol) [0x0031EAA7]
2023-08-03 14:14:43,363 WARNING stderr: 	BaseThreadInitThunk [0x754000C9+25]
2023-08-03 14:14:43,363 WARNING stderr: 	RtlGetAppContainerNamedObjectPath [0x770B7B1E+286]
2023-08-03 14:14:43,363 WARNING stderr: 	RtlGetAppContainerNamedObjectPath [0x770B7AEE+238]
2023-08-03 14:14:43,364 WARNING stderr: 
