2023-07-13 14:03:18,163 WARNING stderr:     self.error_handler.check_response(response)
2023-07-13 14:03:18,163 WARNING stderr:   File "C:\Users\a.colas\PycharmProjects\heimdal\venv\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 245, in check_response
2023-07-13 14:03:18,163 WARNING stderr:     raise exception_class(message, screen, stacktrace)
2023-07-13 14:03:18,163 WARNING stderr: selenium.common.exceptions.NoSuchWindowException: Message: no such window: target window already closed
2023-07-13 14:03:18,163 WARNING stderr: from unknown error: web view not found
2023-07-13 14:03:18,163 WARNING stderr:   (Session info: chrome=114.0.5735.199)
2023-07-13 14:03:18,164 WARNING stderr: Stacktrace:
2023-07-13 14:03:18,164 WARNING stderr: Backtrace:
2023-07-13 14:03:18,164 WARNING stderr: 	GetHandleVerifier [0x00C9A813+48355]
2023-07-13 14:03:18,164 WARNING stderr: 	(No symbol) [0x00C2C4B1]
2023-07-13 14:03:18,164 WARNING stderr: 	(No symbol) [0x00B35358]
2023-07-13 14:03:18,164 WARNING stderr: 	(No symbol) [0x00B1D293]
2023-07-13 14:03:18,164 WARNING stderr: 	(No symbol) [0x00B7E37B]
2023-07-13 14:03:18,164 WARNING stderr: 	(No symbol) [0x00B8C473]
2023-07-13 14:03:18,164 WARNING stderr: 	(No symbol) [0x00B7A536]
2023-07-13 14:03:18,165 WARNING stderr: 	(No symbol) [0x00B582DC]
2023-07-13 14:03:18,165 WARNING stderr: 	(No symbol) [0x00B593DD]
2023-07-13 14:03:18,165 WARNING stderr: 	GetHandleVerifier [0x00EFAABD+2539405]
2023-07-13 14:03:18,165 WARNING stderr: 	GetHandleVerifier [0x00F3A78F+2800735]
2023-07-13 14:03:18,165 WARNING stderr: 	GetHandleVerifier [0x00F3456C+2775612]
2023-07-13 14:03:18,165 WARNING stderr: 	GetHandleVerifier [0x00D251E0+616112]
2023-07-13 14:03:18,165 WARNING stderr: 	(No symbol) [0x00C35F8C]
2023-07-13 14:03:18,165 WARNING stderr: 	(No symbol) [0x00C32328]
2023-07-13 14:03:18,166 WARNING stderr: 	(No symbol) [0x00C3240B]
2023-07-13 14:03:18,166 WARNING stderr: 	(No symbol) [0x00C24FF7]
2023-07-13 14:03:18,166 WARNING stderr: 	BaseThreadInitThunk [0x774A00C9+25]
2023-07-13 14:03:18,166 WARNING stderr: 	RtlGetAppContainerNamedObjectPath [0x777F7B1E+286]
2023-07-13 14:03:18,166 WARNING stderr: 	RtlGetAppContainerNamedObjectPath [0x777F7AEE+238]
2023-07-13 14:03:18,166 WARNING stderr: 
